dataset,processed_input,reference,max_new_tokens,stop_sequence,extraction_method,evaluation_metric,id
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Elena waited patiently for Angela, as _ arrived early to meet at their prearranged spot.
Options:
A. Elena
B. Angela
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_246
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
In her newly purchased house, Patricia was upset to discover a woodworm infestation and called the realtor Victoria. _ called the sellers to ask them pay for an exterminator.
Options:
A. Patricia
B. Victoria
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_247
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
I did not see the sign on the billboard on the highway because  the _ was too huge.
Options:
A. sign
B. billboard
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_248
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
April gets stressed when she goes waterskiing more than swimming. The _ is filled with relaxation for her.
Options:
A. waterskiing
B. swimming
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_249
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
My teeth hurt more after eating the cake than the pie because the _ was sweeter tasting.
Options:
A. pie
B. cake
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_250
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Gem had a husky breed named Ben. Ben liked both bones and toys. However, he liked the _ the best because it was inedible.
Options:
A. bones
B. toys
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_251
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
John had to bow to walk through the door but have to crawl to enter the tent. The _ is taller.
Options:
A. door
B. tent
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_252
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Tanya was the most powerful person in the world, and Sarah admired them, because _ was something to aspire to.
Options:
A. Tanya
B. Sarah
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_253
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
At the store, John signed a warranty contract for the tablet, but did not purchase insurance for the phone, because the _ was unlikely to be damaged.
Options:
A. tablet
B. phone
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_254
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The shoddy bridge held secure for when the cars were getting passengers across the town to their destinations on time. However the _ were racing.
Options:
A. passengers
B. cars
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_255
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Eric often thought of his annoying habits, like hitting his pen on his desk, and asked Ryan if it bothered him; _ said he was sorry he had done it.
Options:
A. Eric
B. Ryan
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_256
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Patricia had to pay less tax than Cynthia because _ made less money in the year.
Options:
A. Patricia
B. Cynthia
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_257
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Carrie had an easier time crawling through the narrow tunnel than Patricia because _ was larger.
Options:
A. Carrie
B. Patricia
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_258
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Patricia decided to buy Felicia dinner because they had been through a lot and _ just lost some money.
Options:
A. Patricia
B. Felicia
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_259
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The photo came out of the Polaroid camera and fell onto the tray, so now the _ is lighter.
Options:
A. camera
B. tray
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_260
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The hotline was staffed by Christine when Tanya called in because _ was a volunteer.
Options:
A. Christine
B. Tanya
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_261
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Samantha strictly followed their diet while Sarah ate what they felt like, and _ ate chicken and broccoli all week.
Options:
A. Samantha
B. Sarah
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_262
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The assertive commander told the privates to change their boots but not their shirts because the _ were disgusting.
Options:
A. boots
B. shirts
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_263
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Although she was being prosecuted, Monica was welcomed into the sanctuary of the church by Samantha because _ was a sinful criminal.
Options:
A. Monica
B. Samantha
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_264
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
It was easier for the diner to follow their budget than the food truck because the _ had more money to spend.
Options:
A. diner
B. food truck
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_265
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joe brought his books to school in a suitcase instead of a backpack because the _ was bigger.
Options:
A. suitcase
B. backpack
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_266
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
So _ ignored drinking milk from the bottle because Rachel was thirsty and Erin already drank some water.
Options:
A. Rachel
B. Erin
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_267
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
James panicked when his phone fell on the table thinking it will break but the _ is soft.
Options:
A. phone
B. table
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_268
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Logan could eat gluten while Adam could not, and _ always had a smaller variety of foods to choose from.
Options:
A. Logan
B. Adam
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_269
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The snow came down so much that Michael had to go plow Kevins driveway because _ agreed to take care of his neighbors.
Options:
A. Michael
B. Kevin
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_270
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Nick wanted to play a game on the floor, but Dennis was hesitant because of his knees. _ was disappointed.
Options:
A. Nick
B. Dennis
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_271
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jane received a pet tortoise and an aquarium as a birthday gift, but the _ was too small.
Options:
A. aquarium
B. tortoise
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_272
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Brett threw away all the soda and junk food to reduce Leslie's dependence on unhealthy foods because _ cares for his health.
Options:
A. Brett
B. Leslie
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_273
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
He was late for the party but on time for the sleepover because the _ had just finished.
Options:
A. party
B. sleepover
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_274
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The boards were used to build the houses instead of the bricks as the _ were sparse.
Options:
A. boards
B. bricks
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_275
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Kyle makes a lot more money than Nelson can make at his job, as _ is a cashier.
Options:
A. Kyle
B. Nelson
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_276
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Christine told Samantha at court their reasons for their expired license, since _ had the responsibility to judge.
Options:
A. Christine
B. Samantha
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_277
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Bob had a love and hate relationship with gambling and the _ grew as he won more money.
Options:
A. love
B. hate
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_278
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Hank was eating cereal and spilt milk on his hot pants and decided to get his pleated pants. He needed to change into new leggings because the _ are clean.
Options:
A. hot pants
B. pleated pants
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_279
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Felicia was given a leather belt from Betty to clean it, because _ doesn't know how to clean it.
Options:
A. Felicia
B. Betty
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_280
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
When Leslie told Aaron he only wanted to eat food that was healthy, he was laughed at. The teacher comforted _ immediately.
Options:
A. Leslie
B. Aaron
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_281
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Craig had a faster running phone than Logan because _ had more apps running on theirs.
Options:
A. Craig
B. Logan
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_282
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Brett asked Joel for advice and guidance about waxing his mustache, and afterwards _ felt burdened.
Options:
A. Brett
B. Joel
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_283
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
His hands were a lot rougher than his thighs, because he used the _ for nothing.
Options:
A. hands
B. thighs
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_284
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
At the beach, Emily collected some seashells for her mother Maria. _ polished the seashells before giving them away.
Options:
A. Emily
B. Maria
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_285
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Blaze always wore a t-shirt instead of a shirt because he thought that the _ was stuffy and old fashioned.
Options:
A. shirt
B. t-shirt
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_286
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Christopher was getting ready to wash Joel's hair,so _  got out shampoo by the sink and sat in the chair.
Options:
A. Christopher
B. Joel
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_287
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The bartender cut Carrie off but continued to serve Emily because _ was too drunk.
Options:
A. Carrie
B. Emily
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_288
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The cat Natalie owned would snuggle up on Jessica's lap because _ was nice to it all the time.
Options:
A. Natalie
B. Jessica
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_289
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Elena was asked by Jessica to put patches in the holes in her pants; _ used some she already had at home.
Options:
A. Elena
B. Jessica
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_290
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
It is likely that Donald but not Jason would get the job promotion because _ never stayed late and never did extra work.
Options:
A. Donald
B. Jason
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_291
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The box slid down James hand when he was wearing a glove, hence he removed it and lift it again. The _ is slippery.
Options:
A. glove
B. hand
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_292
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
When Steven found that their T-shirt had shrunk in the laundry, Robert's first reaction was to laugh, and _ became apologetic.
Options:
A. Steven
B. Robert
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_293
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The life of Christine was pretty basic until they met Maria , _ is a  is lover of excitement .
Options:
A. Christine
B. Maria
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_294
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Sarah had to call in an expert unlike Erin because _ had vast knowledge on the subject.
Options:
A. Sarah
B. Erin
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_295
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Of the two owners, Jessica was far worse than Jennifer, because _ like to beat the dogs.
Options:
A. Jessica
B. Jennifer
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_296
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Emily decided to eat a lot more yucca than Carrie did. _ was no longer hungry.
Options:
A. Emily
B. Carrie
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_297
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Only the bag got melted and not the wood when they were inside the flame. The _ is hard.
Options:
A. wood
B. bag
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_298
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Carla start doing sit-ups and pushups for her weak spots. The _ are for her chest.
Options:
A. sit-ups
B. pushups
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_299
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Brian was jealous of Brett's new car because _ couldn't afford to buy a new car.
Options:
A. Brian
B. Brett
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_300
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Late at night, Rebecca was more tired than Jessica so _ was able to go right to sleep.
Options:
A. Rebecca
B. Jessica
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_301
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The filter in the living room needed to be changed more often than the one in the bedroom because the _ was dirtier.
Options:
A. living room
B. bedroom
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_302
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Laura never feared anything like Erin because _ had a very strong and very powerful mind.
Options:
A. Laura
B. Erin
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_303
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Although Angela was overall a nicer person than Natalie, _ often did practice humility very regularlly.
Options:
A. Angela
B. Natalie
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_304
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me full.
Options:
A. omelet
B. hash brown
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_305
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
I couldn't figure out what my costume would be for Halloween Peter Pan or Snow White. The _ costume I'd have to wear a dress.
Options:
A. Peter Pan
B. Snow White
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_306
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The chef added butter to the pan on the stove and it began to melt right away because the _ was hot.
Options:
A. pan
B. butter
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_307
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Victoria had no issues with Achilles Tendinitis unlike Betty because _ never wore sneakers with cushion.
Options:
A. Victoria
B. Betty
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_308
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Maria gave birth to Katrina, so after the process was over, _ was a brand new mother.
Options:
A. Maria
B. Katrina
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_309
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
I always wonder how people prefer reading in a library instead of at the house because the lack of people at the _ would make it easier to concentrate.
Options:
A. library
B. house
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_310
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The living room was cleaner than the kitchen, because we spend leess time in in the _ .
Options:
A. living room
B. kitchen
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_311
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Pine trees were a big part of Erin s Christmas tree farm while Megan was jewish but helped _ celebrate anyhow.
Options:
A. Erin
B. Megan
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_312
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jennifer got about with a seeing-eye dog but Mary did not because _ was blind.
Options:
A. Jennifer
B. Mary
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_313
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Eric replaced his long hair with a new hat for the summer time, the _ was old.
Options:
A. hair
B. hat
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_314
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The man paid cash for the phone but purchased the tablet with credit because the _ was inexpensive.
Options:
A. Phone
B. Tablet
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_315
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The air in the shop was better than in the garage, because the _ was highly purified.
Options:
A. garage
B. shop
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_316
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Adam always spent all of the free time watching Tv unlike Hunter who volunteered, due to _ being lazy.
Options:
A. Adam
B. Hunter
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_317
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The house of Aaron took some damage from the storm but not Michael's house, because _ lived farther away.
Options:
A. Aaron
B. Michael
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_318
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Rachel hated their new in-laws, but tried to keep it secret from Monica.  Eventually _ told them.
Options:
A. Rachel
B. Monica
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_319
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
I was wearing wool socks when I went to try on my new boots but I couldn't get them on because the _ were too small.
Options:
A. boots
B. socks
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_320
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Rebecca asked Kayla to turn the lights out but _ did not want to go to sleep.
Options:
A. Rebecca
B. Kayla
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_321
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Patricia loved the smell of Rachel's shampoo, so she asked where to buy it. _ gave her a bottle the next day.
Options:
A. Patricia
B. Rachel
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_322
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jan planted her herbs in small growing bags, but she worried that the _ would be too stifled to put down roots.
Options:
A. herbs
B. bags
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_323
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Betty's blanket was much thicker than Jessica's blanket, so _ felt cold all night in bed.
Options:
A. Betty
B. Jessica
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_324
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joel always liked to turn the heater up higher than Joseph did for the reason that _ was always cold.
Options:
A. Joel
B. Joseph
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_325
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joe immediately went to bakery before the bank because the _ had a limited supply of what he wanted.
Options:
A. bakery
B. bank
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_326
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Emily was nine months pregnant but Tanya was not pregnant at all. _ had a beautiful baby girl.
Options:
A. Emily
B. Tanya
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_327
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The woman pierced the customer's tongue with a needle before piercing his nose because the _ was still sensitive.
Options:
A. tongue
B. nose
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_328
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
No one would have noticed the spot on that skin because the _ is small.
Options:
A. spot
B. skin
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_329
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
They brought the cornhole supplies to the camp site so they could play while adults cooked dinner.  The boys really enjoyed the _ after the game.
Options:
A. cornhole
B. dinner
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_330
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The teen found the new hat was no substitute for his cool shirt.  The _ was just cool to wear to school.
Options:
A. hat
B. shirt
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_331
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The bank permitted Michael to open a checking account, but not Matthew, because _ was employed.
Options:
A. Michael
B. Matthew
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_332
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The chef fried less mushrooms than tomatoes because the _ were ordered frequently at the restaurant.
Options:
A. mushrooms
B. tomatoes
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_333
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Samantha wanted to reduce smoking by relying on a new nicotine patch and therapy video, but the _ was addictive.
Options:
A. patch
B. video
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_334
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The tree fell down after the sapling because the roots of the _ were weaker.
Options:
A. tree
B. sapling
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_335
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joseph loved to smoke cigarettes while Derrick did not although _ hated to use a hookah.
Options:
A. Joseph
B. Derrick
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_336
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Craig had problems with dry skin but not Hunter since _ used a soothing skin lotion.
Options:
A. Craig
B. Hunter
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_337
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Ian laughs at Ryan because of the small Christmas tree they picked out. _ wants a table top tree.
Options:
A. Ian
B. Ryan
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_338
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
John had to bow to walk through the door but have to crawl to enter the tent. The _ is shorter.
Options:
A. door
B. tent
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_339
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
James was able to hide the book inside his jacket because the _ is small.
Options:
A. book
B. jacket
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_340
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The stain was darker on Jason's shirt than Donald's because _ spilled red wine and not white wine.
Options:
A. Jason
B. Donald
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_341
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The diary of Carrie is boring, and the one Jennifer writes is interestin. _ has lived a simple life.
Options:
A. Carrie
B. Jennifer
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_342
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Patricia was called back for a second interview but not Victoria, as _ had passed the background check.
Options:
A. Patricia
B. Victoria
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_343
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
It doesn't take much to shift between ice and water. The _ is fluid and flexible when its warm.
Options:
A. water
B. ice
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_344
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Caroline works in the catering and food wholesale industries, but enjoys food preparation more, so she prefers her work in the _ industry.
Options:
A. catering
B. food wholesale
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_345
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Neil introduced William, who is very shy, to his friends, but _ was being very embarrassing.
Options:
A. Neil
B. William
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_346
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
So _ drank milk from the bottle because Rachel was thirsty and Erin already drank some water.
Options:
A. Rachel
B. Erin
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_347
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jody wanted new mascara and eyeliner, either black or brown, but the _ was too light.
Options:
A. black
B. brown
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_348
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Hunter gave Justin two weeks to respond after sending him a demand letter. .After that _ will sue him in the court.
Options:
A. Hunter
B. Justin
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_349
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
My mom always had training at the house, but not today because the _ was unavailable.
Options:
A. training
B. house
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_350
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
He was having an asthma attack but forgot his inhaler so someone recommended coffee as the _ was unavailable.
Options:
A. inhaler
B. coffee
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_351
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Carl needed a new top after ripping his epaulette shirt. He wanted a  flannel shirt because the _ is old.
Options:
A. epaulette shirt
B. flannel shirt
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_352
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Sandra tried out a new conditioner for her hair that makes it curly, but was upset with the results because the _ was too mild.
Options:
A. conditioner
B. hair
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_353
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Natalie has a rich husband and lots of money, Jennifer is poor _ needs to make her clothes.
Options:
A. Natalie
B. Jennifer
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_354
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Marty needed some sport and dress shoes, but could only buy one pair. He went with the _ since he would be going to a wedding.
Options:
A. dress
B. sport
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_355
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The paper bags got torn when James was using it to move the groceries. The _ are weak.
Options:
A. bags
B. groceries
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_356
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Jeffrey thought Craig probably had gum and asked for a piece, because _ had bad breath.
Options:
A. Jeffrey
B. Craig
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_357
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Joel got advice on buying stocks from his cousin Bob while Eric used a broker. _ had a virtually worthless portfolio of companies.
Options:
A. Joel
B. Eric
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_358
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Benjamin shaved his beard, but Nick had just grown one, so _ gave them all his old oils.
Options:
A. Benjamin
B. Nick
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_359
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The plan devised by Christine to get Kayla to like them failed, as _ did not really try it.
Options:
A. Christine
B. Kayla
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_360
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
It smelled a lot better near the pool than it did near the compost because there was no garbage in the _ .
Options:
A. compost
B. pool
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_361
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Logan reads a lot, while Donald almost never picks up a book because _ is a plumber.
Options:
A. Logan
B. Donald
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_362
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
The ingredients that I use are tastier than the available toppings because the _ are old.
Options:
A. ingredients
B. toppings
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_363
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Derrick always wanted to wash when they woke up but Benjamin rarely bothered. _ was a very dirty person.
Options:
A. Derrick
B. Benjamin
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_364
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Throughout the practice Rachel pushed the limits of Megan to get ready for the game because _ was the coach.
Options:
A. Rachel
B. Megan
Answer:
",A,1,['\n'],multiple_choice,exact_match,winogrande_365
winogrande,"Choose the correct answer. Respond with a single letter.
Context:
Craig grew frustrated trying to coach Nick in soccer, as _ lacked the aptitude needed for the task.
Options:
A. Craig
B. Nick
Answer:
",B,1,['\n'],multiple_choice,exact_match,winogrande_366
